"east" "north" "yield" "treatment"
317891.55 6093848.99 10.0947525706124 "ripped"
317834.73 6093767.71 9.84529604781848 "ripped"
317833.91 6093732.07 10.2148861258118 "ripped"
317872.68 6093792.9 9.89235584800488 "ripped"
317894.35 6093952.58 9.82895077422964 "ripped"
317888.83 6093866.35 9.69426272892246 "ripped"
317875.29 6093807.93 9.93519846311212 "ripped"
317965.1 6093899.31 9.88034238353175 "ripped"
317963.62 6093833.25 10.7332369022676 "ripped"
317844.73 6093803.31 8.94725362238449 "ripped"
317907.34 6093743.33 10.6011585501809 "ripped"
317944.34 6093779.93 9.88700369843368 "ripped"
317833.66 6093721.64 9.74758923030054 "ripped"
317885.27 6093840.31 10.3010429278227 "ripped"
317960.33 6093950.59 9.29102575692846 "ripped"
317842.49 6093801.71 10.2321740233695 "ripped"
317858.37 6093857.41 9.93593372840428 "ripped"
317931.28 6093907.83 9.30252073033252 "ripped"
317953.92 6093809.75 9.80158925827643 "ripped"
317959.01 6093894.75 10.1829716027152 "ripped"
317922.14 6093852.05 9.4369914172699 "ripped"
317843.31 6093828.59 9.31185466286657 "ripped"
317858.06 6093939.3 8.75950043974314 "ripped"
317844.41 6093792.21 10.1049915548137 "ripped"
317908.28 6093782.19 9.74937702188922 "ripped"
317855.3 6093838.04 9.49265347519188 "ripped"
317911.2 6093794.79 10.5648958022759 "ripped"
317961.17 6093909.44 9.20480894135725 "ripped"
317962.8 6093954.53 10.0102962238971 "ripped"
317839.27 6093821.51 10.0300245892617 "ripped"
317895.12 6093870.14 9.87833440958429 "ripped"
317968.19 6093944.09 9.48083549178263 "ripped"
317849.13 6093832.92 10.3048070603818 "ripped"
317870.48 6093722.38 9.62392602567159 "ripped"
317875.58 6093824.8 9.71932129651091 "ripped"
317895.53 6093894.9 9.57407312654342 "ripped"
317857.6 6093930.75 10.300064485012 "ripped"
317923.75 6093929.21 10.2431482039113 "ripped"
317834.67 6093757.17 9.84647363887492 "ripped"
317889.38 6093888.56 9.75522669887685 "ripped"
317965.22 6093902.42 10.1465441254414 "ripped"
317872.54 6093795.56 10.4746532781366 "ripped"
317911.28 6093804.44 10.495891192658 "ripped"
317924.41 6093874.4 10.1394433171544 "ripped"
317944.26 6093770.16 10.0945903197238 "ripped"
317966.93 6093863.06 9.81050610134549 "ripped"
317834.2 6093740.18 9.34987638850004 "ripped"
317857.09 6093906.88 9.53267755872697 "ripped"
317948.34 6093739.39 10.4659789013088 "ripped"
317836.81 6093830.67 9.69927476890557 "ripped"
317879.35 6093733.33 9.28423728979176 "ripped"
317908.9 6093809.72 8.97119404911683 "ripped"
317908.26 6093787.74 9.93365841173421 "ripped"
317958.46 6093867.88 9.86851966852928 "ripped"
317907.86 6093771.31 10.5229213985541 "ripped"
317924.78 6093887.61 9.57261061680987 "ripped"
317953.58 6093790.32 10.4249027295481 "ripped"
317837.22 6093747.79 9.33019281172385 "ripped"
317851.77 6093935.51 9.55432759824485 "ripped"
317946.79 6093771.1 10.3209624755402 "ripped"
317964.98 6093882.88 9.99414160632245 "ripped"
317852.24 6093948.62 10.0550774024252 "ripped"
317888.19 6093844.26 9.94416344797007 "ripped"
317909.25 6093738.6 9.73875839794746 "ripped"
317926.34 6093949.57 10.2311445871399 "ripped"
317962.73 6093957.85 9.64995893216528 "ripped"
317921.91 6093849.6 10.511884681341 "ripped"
317923.14 6093838.53 10.5725256770257 "ripped"
317890.83 6093960.17 10.7157081770256 "ripped"
317834.82 6093772.04 9.39218923372893 "ripped"
317881.71 6093827.7 10.3611503171595 "ripped"
317889.33 6093891.11 10.3621545962721 "ripped"
317922.9 6093890.68 9.78039631025092 "ripped"
317930.18 6093858.87 9.29611756424032 "ripped"
317836.62 6093822.35 9.88615870550815 "ripped"
317845.55 6093825.64 10.1163787653693 "ripped"
317931.21 6093911.05 10.102969700112 "ripped"
317842.41 6093805.82 9.65439183553938 "ripped"
317845.25 6093822.85 11.0286073831446 "ripped"
317852.37 6093875.16 10.7044005143383 "ripped"
317858.69 6093877.39 9.35068194619334 "ripped"
317886.74 6093879.63 11.1040434719466 "ripped"
317836.76 6093824.35 10.2358423836571 "ripped"
317914.82 6093809.51 9.7173652486157 "ripped"
317834.77 6093765.71 10.014454965047 "ripped"
317894.06 6093944.47 10.4561484171379 "ripped"
317888.26 6093849.81 10.2851319935866 "ripped"
317906.88 6093721.35 10.7063178593518 "ripped"
317946.08 6093747.78 9.76062106571746 "ripped"
317858.47 6093865.85 10.2015461541091 "ripped"
317875.41 6093810.93 10.6789076748572 "ripped"
317914.86 6093820.83 10.4738426371053 "ripped"
317836.66 6093820.35 10.6101008696632 "ripped"
317845.14 6093814.53 9.81619658364411 "ripped"
317909.06 6093815.27 9.95025918665169 "ripped"
317929.79 6093842.55 10.1361388390275 "ripped"
317850.07 6093876.44 10.1636911766697 "ripped"
317915.22 6093731.62 10.1607189299996 "ripped"
317834.29 6093744.4 10.6011042932624 "ripped"
317891.08 6093957.17 10.5698425003256 "ripped"
317909.3 6093731.94 10.1949779923944 "ripped"
317924.91 6093894.28 9.25905549830312 "ripped"
317961.75 6093925.54 10.6449077799871 "ripped"
317843.84 6093766.67 9.91273092319943 "ripped"
317843.94 6093775.11 9.86389344386979 "ripped"
317890.77 6093954.39 10.4327772624372 "ripped"
317895.24 6093886.46 9.9460629838671 "ripped"
317931.54 6093917.49 11.0356789430189 "ripped"
317835.49 6093797.13 9.76964113020634 "ripped"
317911.35 6093801.12 10.3811770902155 "ripped"
317959.43 6093838.16 9.69288980306281 "ripped"
317852.2 6093950.61 10.062041628272 "ripped"
317895.56 6093897.56 10.6484350886407 "ripped"
317948.07 6093725.85 10.3800818079592 "ripped"
317958.71 6093878.1 11.0437774003066 "ripped"
317912.69 6093712.92 10.6927283621707 "ripped"
317844.29 6093789.21 10.4151032153612 "ripped"
317892.3 6093888.17 10.4008549823332 "ripped"
317881.2 6093816.93 10.6404414188388 "ripped"
317928.4 6093866.16 10.9455619400531 "ripped"
317840.58 6093725.88 10.7244930298015 "ripped"
317860.05 6093931.02 10.5397166177765 "ripped"
317842.16 6093795.49 10.0834572102375 "ripped"
317841.24 6093751.42 10.6338154391461 "ripped"
317844.07 6093777.89 10.1080239674936 "ripped"
317889.61 6093899.44 11.065330983512 "ripped"
317851.76 6093846.85 9.95733477732438 "ripped"
317835.54 6093794.91 10.2998795907909 "ripped"
317910.89 6093788.12 10.49456994047 "ripped"
317858.04 6093837.43 10.0923549175692 "ripped"
317958.39 6093871.43 10.4306211663389 "ripped"
317964.85 6093889.32 10.6164171668313 "ripped"
317836.2 6093815.9 10.3387787973411 "ripped"
317886.34 6093876.85 9.67908205634733 "ripped"
317968.07 6093927.89 10.6545652146041 "ripped"
317841.68 6093774.4 9.78037752297353 "ripped"
317929.11 6093889.15 11.1676815822335 "ripped"
317947.04 6093781.09 11.760814333426 "ripped"
317930.42 6093878.41 10.6965870902852 "ripped"
317953.77 6093803.42 10.3130138966914 "ripped"
317911.54 6093814.22 10.3212568586831 "ripped"
317943.73 6093760.38 10.1383343013825 "ripped"
317842.55 6093807.82 10.2351026538762 "ripped"
317839.04 6093810.52 9.63130839195808 "ripped"
317838.43 6093786.65 10.1953945771188 "ripped"
317860.84 6093959.33 9.84873054588398 "ripped"
317910.91 6093791.45 11.4406585497951 "ripped"
317953.97 6093793.66 9.96806427514218 "ripped"
317931.26 6093904.39 10.9980027393315 "ripped"
317946.72 6093761.11 10.3355764865775 "ripped"
317964.96 6093879.55 11.0101634608297 "ripped"
317834.25 6093746.5 10.8371428672144 "ripped"
317885.38 6093834.66 10.125745936785 "ripped"
317889.28 6093893.66 10.8997602356206 "ripped"
317912.82 6093715.48 10.5672449091528 "ripped"
317960.14 6093847.94 11.0670010732208 "ripped"
317887.69 6093936.02 10.2967172352582 "ripped"
317958.69 6093874.77 10.1060889006402 "ripped"
317852.33 6093952.83 10.882142334557 "ripped"
317858.02 6093941.3 9.77050829202502 "ripped"
317835.15 6093778.26 10.6705772147124 "ripped"
317924.27 6093948.42 11.1825280922627 "ripped"
317842.93 6093820.26 10.069566316141 "ripped"
317922.25 6093868.7 9.79706685301315 "ripped"
317894.53 6093845.39 9.42432806181243 "ripped"
317930.57 6093951.65 10.5706510441188 "ripped"
317923.97 6093864.85 10.6033342428788 "ripped"
317962.53 6093944.98 10.0082766431304 "ripped"
317834.15 6093742.4 9.77480849799938 "ripped"
317881.76 6093824.93 10.4246258857405 "ripped"
317928.99 6093886.04 10.8057605655201 "ripped"
317959.47 6093907.74 10.1271164022856 "ripped"
317965.65 6093925.73 11.0047652657769 "ripped"
317966.16 6093847.17 11.7786058983534 "ripped"
317946.2 6093751 9.05841285030593 "ripped"
317841 6093741.09 10.0243213312954 "ripped"
317858.31 6093851.42 10.4486865460693 "ripped"
317895.07 6093872.7 10.6280217410508 "ripped"
317950.02 6093809.12 10.1715271022988 "ripped"
317851.96 6093939.73 11.3428158986188 "ripped"
317856.43 6093885.45 10.6245454815642 "ripped"
317837.03 6093730.58 10.1361200757512 "ripped"
317851.89 6093849.62 9.59066252088289 "ripped"
317888.29 6093852.58 11.4887903025935 "ripped"
317931.32 6093901.18 11.1520110641447 "ripped"
317915.24 6093734.95 10.062690406302 "ripped"
317843.74 6093758.13 10.9391580680345 "ripped"
317959.21 6093898.08 9.98715316995979 "ripped"
317950.23 6093825.77 10.0932252241567 "ripped"
317891.29 6093834.89 11.1775704929963 "ripped"
317908.83 6093804.17 11.3451130852752 "ripped"
317915.36 6093738.17 9.68329930934374 "ripped"
317960.01 6093854.26 11.0415844700801 "ripped"
317849.22 6093837.36 11.7296169619093 "ripped"
317842.87 6093715.94 10.9012223886515 "ripped"
317930.43 6093944.99 11.0469410662596 "ripped"
317966.36 6093949.27 10.0559401366733 "ripped"
317949.7 6093802.45 10.418156534622 "ripped"
317878.82 6093813 10.7675085473067 "ripped"
317885.48 6093843.54 10.7465446769313 "ripped"
317928.35 6093872.71 10.3382031125652 "ripped"
317953.72 6093796.99 10.9364868609161 "ripped"
317923.2 6093835.43 11.0438063191074 "ripped"
317948.39 6093759.37 10.1360497574134 "ripped"
317967.68 6093924.66 11.2862481201951 "ripped"
317856.47 6093874.68 11.3828156972462 "ripped"
317856.05 6093859.58 10.5791059008725 "ripped"
317886.85 6093887.95 10.8354592329308 "ripped"
317929.36 6093912.45 10.7698487343998 "ripped"
317886.09 6093871.29 11.0020563889565 "ripped"
317894.66 6093848.16 11.3070451750129 "ripped"
317849.36 6093843.91 10.2242097164736 "ripped"
317837.36 6093750.01 10.9567052728169 "ripped"
317943.76 6093763.71 11.2647518501328 "ripped"
317840.68 6093734.54 10.6493595877669 "ripped"
317948.78 6093762.71 10.6359559285053 "ripped"
317841.05 6093747.2 10.926985971689 "ripped"
317844.45 6093794.76 11.5464074756055 "ripped"
317950.02 6093822.66 11.7843560168277 "ripped"
317924.39 6093884.06 11.4779790829069 "ripped"
317966.36 6093859.72 10.6634400322727 "ripped"
317849.09 6093835.14 10.7746288643051 "ripped"
317944.45 6093783.15 10.9435442793053 "ripped"
317858.59 6093868.62 10.8524083589883 "ripped"
317894.61 6093850.71 11.4354546977149 "ripped"
317849.32 6093846.13 9.90115261829841 "ripped"
317928.42 6093869.49 10.9550436412888 "ripped"
317908.96 6093806.95 10.7916607761908 "ripped"
317959.71 6093927.28 11.8859962543903 "ripped"
317959.76 6093844.6 11.3038974098999 "ripped"
317889.21 6093874.46 11.7677175879359 "ripped"
317834.62 6093759.38 11.132401838724 "ripped"
317840.61 6093715.34 10.8759107228866 "ripped"
317837.31 6093743.57 11.2736273326259 "ripped"
317838.2 6093775.99 10.3824708076196 "ripped"
317843.45 6093741.25 10.3260003872594 "ripped"
317875.64 6093822.03 10.021294088032 "ripped"
317959.83 6093930.61 11.2626147749017 "ripped"
317843.08 6093826.36 11.4753686298274 "ripped"
317837.31 6093752.23 10.5695037600994 "ripped"
317965.67 6093915.97 11.5647668906485 "ripped"
317908.98 6093725.28 11.5555997643901 "ripped"
317909.19 6093728.61 10.0921445543638 "ripped"
317929.49 6093839.22 10.4201067156545 "ripped"
317949.46 6093782.69 11.3530005917729 "ripped"
317837.27 6093745.57 10.8196406332077 "ripped"
317858.93 6093874.4 10.1963683056119 "ripped"
317909.19 6093818.05 10.8826676082355 "ripped"
317925.29 6093907.16 10.8244007798808 "ripped"
317962.47 6093948.08 11.7215253152005 "ripped"
317844.28 6093780.89 10.4228149479672 "ripped"
317959.26 6093828.5 10.9577356485803 "ripped"
317875.45 6093813.48 10.9426653340042 "ripped"
317840.56 6093713.34 11.4757735417076 "ripped"
317911.58 6093820.87 10.4358119008116 "ripped"
317855.96 6093863.8 11.7123997159777 "ripped"
317907.23 6093735.23 11.5562746489046 "ripped"
317915.15 6093828.72 11.0995498905892 "ripped"
317921.5 6093838.5 10.8980204681523 "ripped"
317947.1 6093777.99 10.9658900614966 "ripped"
317843.97 6093769.45 11.3957571879532 "ripped"
317858.71 6093871.62 11.465117256855 "ripped"
317960.1 6093943.93 10.7878078865225 "ripped"
317889.51 6093904.76 11.6762400973239 "ripped"
317833.76 6093725.97 11.7731470070428 "ripped"
317907.07 6093729.68 11.2337460562307 "ripped"
317923.63 6093854.63 12.0942414385717 "ripped"
317922.27 6093854.61 10.8821507501424 "ripped"
317849.83 6093861.12 10.7203489627417 "ripped"
317946.65 6093764.44 10.9628935465554 "ripped"
317838.25 6093782.43 11.8508791855338 "ripped"
317851.64 6093928.96 11.3328582225099 "ripped"
317843.8 6093755.13 10.5391866757731 "ripped"
317833.9 6093727.97 12.0226681597298 "ripped"
317840.85 6093721.67 10.5272869121563 "ripped"
317837.13 6093739.13 11.6069945960601 "ripped"
317926.08 6093939.8 10.2495529470823 "ripped"
317842.94 6093824.36 10.8941367712033 "ripped"
317838.9 6093799.64 10.4521370993811 "ripped"
317889.76 6093910.32 11.2126584034157 "ripped"
317923.46 6093844.86 11.3778893904523 "ripped"
317962.42 6093941.65 11.1766325797702 "ripped"
317843.5 6093752.35 11.9358710110872 "ripped"
317849.92 6093870 12.7680016420281 "ripped"
317837.03 6093735.02 12.8709642920086 "ripped"
317889.18 6093871.69 11.9886434776405 "ripped"
317915.3 6093718.52 11.6597109247684 "ripped"
317930.63 6093881.63 12.1006700664387 "ripped"
317886.78 6093891.06 11.357857970711 "ripped"
317891.33 6093837.66 11.7665959158257 "ripped"
317960.03 6093933.94 10.6923091553858 "ripped"
317959.03 6093884.76 11.3081920044934 "ripped"
317886.8 6093899.16 11.9565335419959 "ripped"
317845.21 6093820.08 11.4864327657819 "ripped"
317894.28 6093947.03 11.6556839327774 "ripped"
317928.65 6093876.15 11.9920159852439 "ripped"
317859.16 6093894.16 11.8710113886035 "ripped"
317887.76 6093941.57 11.3971529902127 "ripped"
317923.51 6093851.52 11.3212674515678 "ripped"
317855.86 6093855.25 11.9637912686318 "ripped"
317889.16 6093877.24 11.7337968216729 "ripped"
317912.79 6093721.25 11.0874323120593 "ripped"
317959.56 6093831.73 12.0560819092313 "ripped"
317965.42 6093905.97 12.3512375296572 "ripped"
317912.56 6093710.15 11.0049080270898 "ripped"
317927.63 6093836.96 11.9804246808609 "ripped"
317953.8 6093806.64 12.540567546862 "ripped"
317959.59 6093835.06 11.541481295718 "ripped"
317931.95 6093919.39 11.6577161860849 "ripped"
317834.22 6093734.3 12.1689140000673 "ripped"
317852.51 6093957.28 12.2804838252636 "ripped"
317850.01 6093865.56 12.4775845319358 "ripped"
317857.98 6093943.52 11.8691001435494 "ripped"
317837.17 6093737.13 12.0506444687659 "ripped"
317908.93 6093718.73 11.5848331588583 "ripped"
317834.34 6093750.72 11.9277383539739 "ripped"
317947.08 6093774.66 12.2619709976612 "ripped"
317843.32 6093738.48 12.6649534080483 "ripped"
317843.61 6093746.81 11.5729472615965 "ripped"
317895.23 6093864.6 11.7497006807595 "ripped"
317887.56 6093933.24 11.2285438906498 "ripped"
317886.69 6093882.4 11.3794374274079 "ripped"
317836.51 6093715.59 12.5516393074752 "ripped"
317836.84 6093722.14 11.9339585863653 "ripped"
317881.42 6093819.6 11.1849439482754 "ripped"
317928.29 6093853.4 12.9360564802773 "ripped"
317842.89 6093822.25 12.6733848954191 "ripped"
317845.5 6093828.41 11.7986803470815 "ripped"
317966.14 6093843.85 11.1624370184781 "ripped"
317891.96 6093860.09 11.9804660069757 "ripped"
317924.53 6093877.62 12.3197421546885 "ripped"
317849.88 6093863.34 12.1821313529152 "ripped"
317914.57 6093812.5 12.5101140480307 "ripped"
317833.51 6093715.53 11.7458003265112 "ripped"
317834.2 6093748.72 11.6703957145353 "ripped"
317927.58 6093843.62 12.0680195180076 "ripped"
317908.87 6093721.94 11.9291854080257 "ripped"
317858.3 6093950.07 11.7826372249391 "ripped"
317844.34 6093786.66 11.772827873432 "ripped"
317856.42 6093876.9 12.0529907683708 "ripped"
317895.12 6093883.79 11.8096472343416 "ripped"
317838.15 6093778.21 12.6208902167157 "ripped"
317959.91 6093917.51 11.3819147928404 "ripped"
317924.09 6093867.96 12.0476462330107 "ripped"
317914.65 6093804.18 12.3080136301487 "ripped"
317837.08 6093732.69 11.4333627278489 "ripped"
317966.16 6093945.72 11.6019062121356 "ripped"
317949.4 6093786.02 12.5274615079329 "ripped"
317948.89 6093766.04 12.2826511136082 "ripped"
317891.62 6093854.54 11.8439896882507 "ripped"
317849.46 6093848.35 12.5920988870499 "ripped"
317838.29 6093780.21 11.2605863992998 "ripped"
317923.4 6093848.19 12.4024145228018 "ripped"
317838.06 6093773.77 12.0391779798721 "ripped"
317968 6093931.22 11.9396394321658 "ripped"
317858.4 6093954.29 12.4709080859695 "ripped"
317833.62 6093723.85 12.1707926881895 "ripped"
317911.42 6093797.79 12.4352412253927 "ripped"
317915.38 6093728.29 11.2722434497499 "ripped"
317966.46 6093850.18 12.61237115455 "ripped"
317843.68 6093761.12 11.183447835986 "ripped"
317949.97 6093815.77 13.0583813929755 "ripped"
317880.89 6093800.72 11.5249170301723 "ripped"
317841.64 6093772.29 12.3529053316691 "ripped"
317849.55 6093857.01 12.6963102533513 "ripped"
317965.72 6093922.4 12.7951116154721 "ripped"
317833.56 6093713.31 12.3361002143639 "ripped"
317850.11 6093874.44 12.6762851036868 "ripped"
317844.4 6093783.89 12.9846006348807 "ripped"
317855.16 6093836.04 11.5516861579007 "ripped"
317923.77 6093861.29 12.7973273677483 "ripped"
317891.45 6093840.44 12.0064071247261 "ripped"
317843.55 6093749.58 12.3935563907332 "ripped"
317881.64 6093822.15 13.5563864322685 "ripped"
317949.01 6093769.15 13.4865833153161 "ripped"
317855.63 6093844.59 12.5834044486977 "ripped"
317958.96 6093888.09 12.1351498624577 "ripped"
317915.12 6093825.94 12.9753045459878 "ripped"
317843.04 6093730.15 12.9084920820152 "ripped"
317845.09 6093817.3 13.3293815758352 "ripped"
317843.72 6093763.9 12.3909928033992 "ripped"
317915.35 6093725.18 12.6499413447682 "ripped"
317891.84 6093865.86 13.3751172207469 "ripped"
317959.58 6093911.18 12.6596585656753 "ripped"
317887.73 6093947.12 14.0193375099051 "ripped"
317909.03 6093812.5 11.4663250399176 "ripped"
317948.02 6093719.41 12.982118166851 "ripped"
317836.8 6093724.14 11.5787034916267 "ripped"
317855.73 6093853.03 13.6549862746547 "ripped"
317843.39 6093744.03 12.7597961888577 "ripped"
317841.36 6093768.07 12.7381832939518 "ripped"
317855.82 6093857.47 12.2861449329493 "ripped"
317891.17 6093832.11 13.0233305452001 "ripped"
317889.92 6093915.87 14.7758035351292 "ripped"
317843 6093718.72 12.6838986368046 "ripped"
317959.08 6093891.42 12.4378591168035 "ripped"
317949.95 6093812.44 13.2791287288523 "ripped"
317924.39 6093951.19 13.1564725732 "ripped"
317855.77 6093851.03 13.3342860888362 "ripped"
317950.09 6093819.11 13.7127386698014 "ripped"
317855.81 6093848.81 13.918968936422 "ripped"
317959.79 6093914.52 15.4762507925552 "ripped"
317959.96 6093924.17 12.7345699598373 "ripped"
317834.14 6093738.18 14.0499803216228 "ripped"
317895.11 6093861.82 14.8071520465855 "ripped"
