Easting	Northing
317039.85	6088877.19
316877.22	6088748.6
316944.83	6088796.03
316783.22	6088872.08
316998.04	6088911.96
317029.84	6088855.13
317034.89	6088929.03
317034.09	6088905.37
316878.61	6088810.11
316930.24	6088932.11
316910.59	6088771.36
316947.8	6088811.07
316857.36	6088915.65
316967.32	6088901.8
316995.07	6088901.25
316947.27	6088787.75
316945.04	6088799.25
317038.36	6088950.51
317017.04	6088733.13
317017.35	6088740.57
316798.99	6088736.35
316887.84	6088830.38
316909.6	6088829.05
316930.59	6088941.66
316943.63	6088747.4
316870.38	6088713.95
316877.24	6088743.05
317020.68	6088724.22
316806.37	6088789.33
316835.92	6088807.57
316823.82	6088932.83
316777.81	6088892.17
316996.57	6088859.11
317003.83	6088895.44
317023.53	6088753.79
316852.05	6088944.17
316893.87	6088935.92
316908.85	6088798.63
316914.11	6088790.41
316913.66	6088776.75
316806.81	6088807.87
316874.96	6088788.17
316929.36	6088899.36
316986.95	6088741.62
317031.78	6088929.52
316986.14	6088768.24
316785.85	6088859.04
316814.13	6088863.84
316840.63	6088732.54
316871.57	6088753.48
316895.28	6088889.35
316783.78	6088902.61
317017.86	6088817.93
316785.88	6088844.28
316839.08	6088808.52
316877.28	6088745.83
316874.07	6088765.18
316894.25	6088837.06
317025.24	6088821.74
317034.63	6088923.81
316908.38	6088790.51
317033.64	6088878.29
316815.73	6088932.34
316821.06	6088903.04
316820.92	6088901.04
316852.77	6088886.48
316894.94	6088856.49
316783.81	6088892.29
317039.55	6088869.42
316814.31	6088868.17
316943.87	6088753.84
317035.48	6088837.15
316804.06	6088710.38
316809.06	6088813.24
316835.78	6088805.46
316916.87	6088797.68
316784.17	6088914.83
316787.75	6088930.88
316985.35	6088748.8
316800.05	6088782.21
316841.84	6088789.16
316858.16	6088947.85
316877.96	6088779.35
317017.74	6088815.27
316836.89	6088728.36
316923.16	6088904.34
316915.67	6088744.94
316945.41	6088825.34
317022.53	6088789.51
317040.44	6088893.07
317034.58	6088926.47
316785.99	6088861.04
316879.42	6088738.88
316966.62	6088869.38
316944.4	6088776.6
316930.55	6088871.97
316999.29	6088948.83
317029.55	6088838.14
317032.62	6088843.87
316799.87	6088773.66
316798.85	6088734.24
316894.09	6088831.51
316895.1	6088875.47
316994.62	6088878.83
316783.44	6088888.18
316997.91	6088904.75
317030.46	6088869.34
317016.71	6088718.37
317041.24	6088943.25
316910.27	6088764.7
316980.88	6088727.07
317029.5	6088840.47
317039.68	6088871.97
316995.56	6088917.35
317033.16	6088861.85
316780.21	6088854.71
316799.33	6088750.57
316803.11	6088824.44
316911.9	6088827.54
316802.18	6088780.59
316858.09	6088848.64
317039.72	6088874.53
316787.32	6088916.22
316858.15	6088845.87
316842.45	6088799.49
316909.9	6088751.48
316982.14	6088772.37
316787.56	6088926.77
316807.65	6088757.39
316892.51	6088891.18
316981.64	6088765.7
316841.98	6088791.16
316945.3	6088822
316930.77	6088888.29
316987.45	6088761.83
317029.71	6088852.68
317037.98	6088933.31
316806.79	6088724.08
316823.75	6088918.3
316875.22	6088802.27
316859.03	6088882.95
316893.14	6088905.06
316910.38	6088768.03
316931.33	6088914.38
317020.4	6088706.79
317017.39	6088743.02
316896.51	6088936.2
316961.31	6088915.66
316816.99	6088915.38
316850.76	6088904.75
316895.41	6088878.25
317032.62	6088951.17
316877.93	6088776.36
316893.9	6088930.27
316930.62	6088935.45
316931.65	6088920.82
316979.18	6088743.46
317035.18	6088829.71
316914.17	6088787.64
316910.66	6088781.35
316916.99	6088800.9
316931	6088894.73
316966.55	6088872.71
316959.45	6088904.52
316948.59	6088736.07
316815.5	6088917.13
316841.44	6088759.75
316850.25	6088889.54
316994.79	6088888.48
316786.32	6088880.47
316876.96	6088734.72
316923.22	6088901.79
316943.43	6088744.06
316984.92	6088729.37
316787.37	6088918.22
316821.25	6088907.15
316871.23	6088739.27
316879.48	6088736.11
316889.56	6088901.99
316908.15	6088779.41
316906.84	6088718.69
316840.81	6088727.88
316988.22	6088786.37
317016.86	6088791.28
317032.71	6088946.4
316800.99	6088736.4
316838.53	6088795.42
316911.42	6088811.11
316925.89	6088926.81
317030.8	6088884.22
317029.1	6088833.47
317024.93	6088819.18
316781.5	6088903.01
316815.54	6088915.13
316814.93	6088900.14
316872.76	6088806.77
316804.25	6088714.6
316821.54	6088923.91
316819.43	6088835.53
316875.61	6088827.8
316957.4	6088830.91
316895.58	6088892.13
316913.54	6088773.97
316930.2	6088938.33
316967.12	6088898.57
316967.44	6088905.24
316987.09	6088743.62
316995.92	6088832.47
316996.69	6088866.44
316806.61	6088795.44
316888.03	6088838.71
316945.18	6088805.69
316984.32	6088709.94
317000.15	6088875.05
316987.19	6088747.51
316852.39	6088869.5
316894.41	6088842.61
316967.18	6088895.47
317016.91	6088730.58
316804.53	6088723.15
316808.82	6088802.92
316835.3	6088784.37
316892.08	6088885.4
316890.56	6088938.08
316906.59	6088713.13
316960.81	6088886.79
316997.05	6088871.11
316802.87	6088813.89
316886.41	6088873.85
316835.2	6088780.37
316872.79	6088809.77
316877.62	6088773.58
316877.39	6088762.92
316922.38	6088871.25
316910.95	6088784.69
316968.08	6088940.76
316798.94	6088729.81
316837.74	6088767.22
316872.57	6088798.44
316947.09	6088801.29
316987.55	6088756.95
317002.55	6088842.14
317016.78	6088728.13
316822.49	6088868.44
316907.19	6088746.1
317015.08	6088717.78
316840.53	6088719.44
316837.73	6088763
316894.82	6088853.49
316929.67	6088915.57
316823.74	6088914.19
316840.75	6088717.34
316839.13	6088819.4
316878.77	6088824.54
316896.83	6088947.08
316798.61	6088719.26
316808.53	6088790.48
316945.22	6088812.35
316963.88	6088843.02
317040.73	6088900.85
316780.31	6088863.15
316807.06	6088822.08
316813.65	6088842.63
316859.15	6088885.84
316887.02	6088910.48
316880.53	6088786.95
316954.62	6088819.97
316964.38	6088863.01
316965.51	6088834.18
316988.66	6088800.8
316822.17	6088946.89
316800.79	6088723.96
316913.15	6088735.13
316957.55	6088841.12
316820.5	6088886.05
316837.45	6088754.34
316891.9	6088862.87
316889.63	6088907.54
316965.53	6088909.31
316841.3	6088757.52
316878.1	6088790.45
316891.97	6088868.42
316945.1	6088809.24
316948.64	6088756.04
316983.39	6088827.22
316871.96	6088770.35
316889.46	6088880.02
317021.94	6088760.42
316803.47	6088828.66
316803.25	6088830.88
316808.72	6088794.59
316908.02	6088776.86
316912.93	6088732.35
316961.37	6088899.57
316981.26	6088739.84
317016.45	6088766.97
316814.75	6088891.48
316840.81	6088723.67
316851.27	6088924.52
316896.15	6088922.54
316923.58	6088915.33
316778.35	6088914.71
316821.59	6088921.69
316875.34	6088805.16
316910.15	6088761.48
316885.83	6088857.19
316978.37	6088711.71
316783.93	6088908.72
316894.3	6088834.28
316895	6088867.37
316996.82	6088868.88
317015.97	6088754.75
317022.76	6088724.81
316805.31	6088760.9
316926.59	6088959.34
316988.75	6088796.03
316824.39	6088949.49
316871.8	6088764.58
316921.44	6088841.27
316916.13	6088758.16
316949.47	6088795.79
317020.85	6088728.99
317022.41	6088719.37
316799.08	6088732.03
316815.5	6088921.57
316802.38	6088793.02
316841.11	6088753.41
316945.6	6088717.7
316993.38	6088836.63
316842.84	6088816.04
316914.7	6088815.06
316960.08	6088940.6
317002.52	6088834.82
316880.05	6088766.08
316916.64	6088777.92
316952.47	6088760.34
316988.83	6088805.69
316988.78	6088808.02
317023.31	6088751.24
316800.99	6088740.61
316823.46	6088905.86
316841.4	6088766.07
316886.67	6088896.61
316961.23	6088906.22
316995.52	6088923.79
317017.01	6088725.59
317023	6088735.36
316857.92	6088834.43
316922.83	6088884.91
316925.57	6088920.15
316780.25	6088852.49
316852.26	6088866.72
316887.99	6088952.67
316930.44	6088868.64
316923.18	6088832.1
317003.03	6088854.03
317036.99	6088883.9
317032.51	6088835.76
316870.31	6088708.18
316888.89	6088863.58
316777.09	6088873.85
317017.34	6088808.04
316799.24	6088746.35
316835.39	6088788.7
316856.29	6088883.23
316997.35	6088887.76
316814.79	6088889.37
316807.75	6088761.61
316817.51	6088934.26
316875	6088790.95
316965.97	6088932.62
316960.04	6088857.59
316777.38	6088881.95
316777.77	6088894.17
316802.77	6088809.78
316872.47	6088790.12
316892.92	6088902.5
316984.52	6088713.27
316815.4	6088913.13
316821.68	6088926.13
316834.96	6088769.82
316876.11	6088709.18
316892.23	6088882.51
316914.83	6088817.83
316929.86	6088852.21
316953.35	6088783.88
316988.88	6088803.25
316851.2	6088838.73
316909.26	6088823.49
316943.75	6088750.73
316786.66	6088895.35
316819.96	6088858.85
316823.87	6088934.94
316824.55	6088964.14
316839.18	6088817.07
316851.42	6088841.29
317018.12	6088769.77
316879.94	6088757.98
316880.67	6088797.94
317041.05	6088916.72
316805.64	6088767.01
316802.72	6088811.89
316806.88	6088728.19
316836.06	6088813.79
316841.35	6088763.85
316841.14	6088743.09
316838.57	6088788.87
316888.24	6088855.36
316927.4	6088830.3
316930.39	6088862.21
316967.63	6088918.23
316984.72	6088726.26
316995.59	6088920.68
317036.9	6088879.13
316852.56	6088883.7
316922.42	6088874.03
316918.27	6088827.56
316965.61	6088919.07
316987.03	6088737.74
316806.12	6088779.22
316805.5	6088764.9
316813.89	6088853.29
316838.99	6088804.08
316889.4	6088883.01
316783.14	6088880.29
316907.76	6088762.98
316924.55	6088880.95
316965.81	6088837.4
317037.03	6088881.57
316803.01	6088820.33
316816.05	6088858.55
316850.3	6088882.88
316979.44	6088753.34
316984.57	6088719.93
316808	6088776.04
316823.51	6088907.86
316842.69	6088809.93
316958.01	6088854.44
316965.74	6088912.64
317032.32	6088934.3
316850.57	6088891.76
316953.22	6088777
316857.88	6088935.08
316874.1	6088767.96
316953.15	6088780.55
316948.46	6088742.84
316967.51	6088915.12
316981.7	6088749.5
316818.14	6088948.26
316835.93	6088811.57
316880.01	6088763.3
316948.48	6088732.52
316982.04	6088782.02
317038.19	6088945.52
316929.48	6088902.47
316985.04	6088732.48
316783.73	6088896.4
316997.74	6088899.75
316998.17	6088914.41
317038.24	6088943.19
316782.81	6088959.41
316816.04	6088846.01
316851.08	6088915.86
316871.16	6088733.72
316885.33	6088837.43
316801.38	6088761.7
316874.12	6088762.41
316981.72	6088752.83
316988.09	6088784.03
317017.95	6088822.7
316822.04	6088845.69
317039.79	6088879.97
316814.78	6088885.16
316807.22	6088742.74
316852.33	6088872.38
316952.26	6088743.47
316980.46	6088720.63
316986.57	6088710.87
317017.56	6088810.49
316800.38	6088788.54
316787.47	6088922.66
316852.1	6088941.95
316850.81	6088906.97
316838.94	6088806.3
316859.92	6088928.46
316891.56	6088857.53
316961.43	6088918.99
316776.3	6088836.88
316910.63	6088778.13
316986.73	6088797.1
316995.83	6088940.22
316981.75	6088769.04
317037.46	6088918.54
317036.04	6088854.37
316782.33	6088942.53
316798.47	6088717.04
316834.39	6088752.72
316851.64	6088933.29
316856.24	6088872.46
316839.45	6088825.95
316929.61	6088909.35
317021.99	6088758.2
316851.54	6088844.07
316871.55	6088759.03
316800.14	6088777.99
316785.56	6088837.73
316851.22	6088918.08
316849.32	6088841.69
316986.44	6088784.33
316994.08	6088856.07
316783.19	6088878.19
316996.39	6088854.23
316997.48	6088890.2
316892.29	6088879.74
316908.8	6088801.4
316907.42	6088757.43
316926.38	6088943.13
316967.37	6088908.46
316851.18	6088920.07
316857.13	6088909.1
316873.3	6088829.42
316871	6088727.94
316891.52	6088845.99
316880.3	6088776.07
316881.18	6088808.6
316967.56	6088921.55
316783.87	6088898.4
317016.4	6088764.64
317024.02	6088774.78
316834.53	6088754.94
316823.47	6088909.97
316872.96	6088823.86
316926.64	6088952.68
316995.69	6088933.56
316778.22	6088921.03
317024.68	6088782.56
317034.04	6088907.92
316821.02	6088905.04
316879.03	6088722.45
316931.06	6088891.63
316959.01	6088881.43
316947.82	6088716.08
316780.06	6088848.38
316859.89	6088925.47
316952.03	6088723.49
316999.42	6088951.28
317014.96	6088705.79
316842.88	6088813.93
316850.57	6088896.2
316923.87	6088923.44
316929.75	6088848.99
316968.33	6088937.44
317035.35	6088942.13
316819.43	6088839.97
316873.59	6088748.53
316996.27	6088949.55
316815.21	6088908.8
316823.02	6088887.21
316841.4	6088761.74
316871.1	6088736.49
316948.94	6088772.7
316995.57	6088930.22
316841.82	6088776.4
316929.28	6088836.1
316949.91	6088805.56
316806.41	6088787.33
316834.67	6088761.49
316961.19	6088912.55
316961.45	6088922.21
316872.92	6088812.54
316878.15	6088787.68
316887.45	6088938.79
316921.56	6088835.73
316966.68	6088866.27
316805.78	6088769.01
316804.97	6088746.02
316815.08	6088906.58
317018.29	6088774.77
316819.67	6088846.19
316852.49	6088877.93
316949.4	6088799.34
317016.4	6088711.15
316782.66	6088948.86
316872.51	6088801.22
316929.23	6088829.45
316964.08	6088846.58
316967.49	6088911.57
317002.59	6088844.59
316822.08	6088951
316801.18	6088749.16
316889.05	6088868.91
316778.02	6088908.6
316835.01	6088776.04
316925.16	6088913.48
317000.77	6088884.72
317035.9	6088856.92
316798.32	6088710.82
316856	6088861.8
316951.96	6088727.04
316858.12	6088945.63
316952.42	6088740.14
316957.32	6088834.46
316961.3	6088902.89
317023.19	6088810.94
316805.45	6088762.9
316879.93	6088749.76
316888.32	6088847.03
316947.67	6088817.39
316981.59	6088759.27
316778.06	6088906.6
316782.52	6088839.33
316850.06	6088872.22
316958.14	6088861.44
317024.37	6088779.89
316782.62	6088950.86
316782.72	6088954.97
316820.64	6088892.27
316833.33	6088711.31
316889.58	6088896.66
316906.82	6088724.12
316783.08	6088870.08
316783.92	6088904.72
316814.55	6088878.71
316923.45	6088912.56
316887.53	6088930.25
316943.89	6088757.17
316995.45	6088914.13
316982.36	6088788.47
316787.13	6088907.9
316806.61	6088799.76
316823.5	6088903.86
316836.94	6088726.14
316839.08	6088812.74
316852.14	6088863.94
316887	6088916.36
316889.44	6088885.79
316908.55	6088795.84
316929.81	6088845.88
317021.6	6088745.88
317023.09	6088748.68
316799.38	6088748.57
316821.67	6088917.7
316820.92	6088896.6
316800.7	6088728.07
316817.22	6088921.83
316840.77	6088730.1
316840.28	6088709.23
316872.7	6088720.43
316913.33	6088757.55
316964.92	6088885.99
316968.03	6088934.33
316891.95	6088874.19
316917.98	6088824
316967.06	6088892.14
316968.6	6088950.65
316800.76	6088805.53
316834.87	6088774.04
316850.16	6088880.88
316858.11	6088937.08
316783.64	6088900.61
317022.19	6088775.07
317037.51	6088916.1
317035.31	6088832.27
316887.31	6088919.03
316931.21	6088897.84
316947.73	6088814.29
317024.62	6088785.33
316782.61	6088946.64
316806.73	6088722.09
316817.59	6088925.94
316916.43	6088761.49
316949.42	6088776.04
316961.89	6088931.98
317002.23	6088951.89
317036.1	6088846.93
316880.84	6088803.27
316995.79	6088830.02
317033.23	6088867.4
316804.81	6088727.15
316808.77	6088800.7
316892.25	6088876.97
316912.85	6088718.25
316922.89	6088882.14
316959.33	6088901.41
316879.19	6088727.78
316993.89	6088843.3
316798.65	6088721.48
316802.24	6088790.91
316923.88	6088931.76
316980.19	6088801.41
316805.01	6088739.92
316822	6088847.79
316842.49	6088797.5
316842.12	6088793.38
316994.1	6088859.4
316815.54	6088919.35
316807.23	6088747.06
316886.73	6088893.83
316890.5	6088940.85
317019.35	6088821.07
316806.36	6088785.33
316913.1	6088724.03
316997.26	6088882.99
316780.73	6088873.7
316823.78	6088912.19
316878.53	6088796.23
316928.09	6088850.06
316783.58	6088890.07
316800.1	6088784.43
316800.85	6088734.17
316835.45	6088799.24
317000.48	6088881.5
317038.6	6088827.01
316781.84	6088917.55
316813.6	6088836.3
316809.26	6088825.9
316836.67	6088828.45
316850.53	6088893.98
316849.55	6088852.57
316873.05	6088815.32
316782.57	6088952.97
316806.75	6088801.76
316819.96	6088854.52
316818.23	6088952.58
316841.73	6088780.84
316930.12	6088928.78
317023.24	6088746.02
316818.09	6088950.47
316895.79	6088908.78
316895.92	6088911.44
316917.02	6088803.78
316930.57	6088875.3
317018.03	6088765
317019.39	6088823.51
317040.02	6088882.52
316799.86	6088769.66
316804.85	6088725.15
316851.32	6088922.3
316858.24	6088854.41
316907.31	6088740.56
316946.95	6088794.41
316872.64	6088803.99
316922.67	6088879.36
317035.44	6088834.71
317018.53	6088794.2
317025.01	6088792.89
317039.44	6088861.43
316842.64	6088803.6
316944.57	6088786.48
317021.83	6088770.29
316845.53	6088831.18
316980.9	6088811.19
316781.76	6088921.66
316798.28	6088712.81
316807.67	6088765.72
316815.91	6088852.22
316816.15	6088862.66
316850.25	6088885.1
316777.82	6088896.28
317002.6	6088839.59
317040.87	6088929.92
317040.15	6088885.08
316783	6088963.52
316800.67	6088801.31
316799.91	6088771.66
316814.03	6088859.62
316857.74	6088932.86
316880.82	6088795.17
316953.65	6088787.22
317017.64	6088752.79
316945.97	6088744.34
316966.17	6088935.95
316842.65	6088811.93
316844.86	6088806.09
316885.44	6088831.88
317025.23	6088826.96
316946.61	6088757.67
316948.6	6088749.39
316815.83	6088936.78
316837.26	6088741.35
316859.1	6088888.61
316944.06	6088766.83
317040.99	6088919.38
316808.67	6088796.59
316818.19	6088954.58
316894.98	6088859.04
316981.04	6088817.74
316966.49	6088853.51
316982.29	6088791.8
316777.57	6088886.06
316858.43	6088862.96
316922.13	6088865.92
316928.85	6088879.49
316945.16	6088815.68
316965.84	6088840.73
316994.59	6088875.72
317029.33	6088835.7
316782.33	6088938.32
316894.37	6088839.83
317018.16	6088772.22
316835.44	6088790.92
316837.88	6088769.33
316858.31	6088860.18
316907.13	6088726.9
316923.51	6088909.89
316983	6088823.88
316924.8	6088890.94
316785.42	6088835.51
316801.95	6088778.36
316816.69	6088881.09
316817.26	6088897.75
316844.98	6088808.98
316914.53	6088801.4
316786.69	6088884.81
316816.11	6088945.33
316809.12	6088819.57
316953.65	6088800.31
316988.27	6088788.59
316855.71	6088840.27
316838.85	6088801.86
316982.6	6088807.78
316996.49	6088849.46
316807.71	6088763.72
316850.8	6088902.76
317040.27	6088887.74
317034.46	6088918.7
316835.15	6088782.59
316851.26	6088835.74
316858.02	6088843.09
316926.12	6088933.25
316926.05	6088936.58
317022.96	6088732.7
316780.4	6088858.71
316802.96	6088822.44
316836.9	6088826.46
316907.18	6088737.78
316963.69	6088829.92
317018.78	6088804.08
316813.84	6088846.85
316930.74	6088884.96
316947.2	6088790.97
316968.45	6088953.75
316778.09	6088900.5
316923.44	6088841.65
316962.59	6088951.19
316995.87	6088839.79
317036.88	6088889.12
316787.51	6088920.44
316804.82	6088731.48
316808.92	6088807.02
316841.16	6088755.52
316851.91	6088937.73
316856.33	6088881.23
316928.79	6088882.7
316909.7	6088748.15
316926.01	6088929.92
316981.05	6088736.51
316986.49	6088714.98
316841.78	6088778.62
316998.3	6088916.85
317035.83	6088842.15
316801.43	6088763.93
316844.18	6088772.34
316859.38	6088905.7
316929.99	6088922.12
316927.65	6088840.07
316958.44	6088864.77
316965.14	6088892.65
316949.61	6088789.13
316959.64	6088841.49
316802.62	6088803.57
316823.36	6088901.64
316842.79	6088818.25
316841.29	6088749.2
316859.22	6088891.61
316844.58	6088797.54
316858.99	6088880.17
316910.22	6088758.04
316980.93	6088733.4
316820.87	6088898.82
316980.98	6088820.62
317021.84	6088765.41
317031.49	6088908.21
316885.42	6088846.09
316891.49	6088851.76
317017.69	6088812.93
317017.22	6088796.06
316782.77	6088961.41
316838.29	6088784.65
316945.37	6088818.79
316922.93	6088893.24
316929.17	6088832.77
316849.18	6088839.58
316928.35	6088859.72
317024.51	6088826.5
316781.78	6088911.34
316800.62	6088799.09
316807.17	6088736.52
316823.82	6088937.16
316840.95	6088738.87
316893.09	6088907.61
316895.17	6088881.02
316909.55	6088741.93
316948.1	6088729.18
316814.64	6088883.15
316800.74	6088725.96
316817.12	6088895.74
316823.9	6088928.62
316843.27	6088830.58
316844.7	6088800.54
316858.08	6088840.32
316921.6	6088846.82
316927.7	6088846.73
316910.2	6088754.71
316968.21	6088947.42
317039.37	6088856.1
316886.45	6088885.17
316911.79	6088824.21
316954.12	6088813.31
316982.08	6088775.59
317023.61	6088759.01
316823.79	6088916.19
316928.23	6088856.61
316960.16	6088860.7
316982.49	6088804.56
316815.96	6088939
316946.4	6088754.33
316949.35	6088779.36
316780.12	6088850.38
316856.28	6088870.46
316909.32	6088735.27
316944.38	6088773.27
316981.1	6088814.52
316981	6088730.18
317020.36	6088704.35
317024.57	6088787.66
316878.41	6088801.78
316923.65	6088858.18
316981.3	6088827.29
316968.66	6088956.87
316983.07	6088820.66
316798.61	6088723.7
316988.7	6088798.47
317030.29	6088864.57
317029.58	6088845.36
316809.06	6088809.02
316816.73	6088879.09
316835.4	6088792.91
316878.96	6088717.01
316947.15	6088797.96
316885.81	6088862.74
316890.82	6088951.95
316907.11	6088732.45
316924.47	6088871.3
316924.85	6088897.38
317030.02	6088859.9
317036.25	6088861.92
316821.89	6088938.34
316800.71	6088732.06
316809.26	6088821.57
316833.37	6088709.31
316840.81	6088736.65
316925.06	6088900.49
317017.44	6088803.27
316814.08	6088866.05
316845.02	6088811.75
316878.47	6088799.12
316876.99	6088737.5
316907.81	6088774.08
316915.47	6088741.61
316807.27	6088744.85
316841.5	6088770.07
316925.04	6088910.37
316959.96	6088937.27
316980.14	6088794.97
317034.24	6088916.03
316850.3	6088887.32
316964.4	6088866.56
317034.59	6088921.25
316782.29	6088940.31
316798.93	6088725.81
316806.46	6088793.66
316817.27	6088919.61
316836.43	6088818.13
316851.59	6088931.07
316857.22	6088913.54
317021.47	6088743.43
316820	6088856.63
316909.58	6088745.04
316779.73	6088833.62
316781.93	6088913.34
316800.52	6088794.98
316806.22	6088783.22
316805.79	6088773.11
316801.71	6088768.04
316817.3	6088899.97
316881.26	6088814.04
316911.39	6088807.78
316963.76	6088839.91
317017.01	6088784.07
316885.89	6088854.42
316885.77	6088851.64
316879.24	6088725.23
316958.12	6088857.89
316894.12	6088941.48
317023.13	6088737.92
316823.62	6088924.51
316885.64	6088848.87
316875.7	6088819.04
316928.46	6088862.83
316948.39	6088746.05
316987.04	6088813.2
317015.3	6088720.22
317022.83	6088806.49
317040.31	6088890.3
316807.46	6088753.28
316838.66	6088797.64
316819.86	6088850.3
316891.55	6088848.99
316978.51	6088718.15
316834.73	6088767.71
316833.91	6088732.07
316872.68	6088792.9
316894.35	6088952.58
317031.63	6088910.43
316814.41	6088872.39
316888.83	6088866.35
316986.77	6088790.78
316993.5	6088839.96
316779.82	6088837.84
316824.35	6088951.6
316875.29	6088807.93
316965.1	6088899.31
316963.62	6088833.25
316844.73	6088803.31
316907.34	6088743.33
316944.34	6088779.93
316999.37	6088953.61
317005.12	6088939.52
316813.6	6088844.85
316833.66	6088721.64
316885.27	6088840.31
316960.33	6088950.59
316995.88	6088834.8
316781.02	6088882.03
316807.51	6088755.39
316842.49	6088801.71
316858.37	6088857.41
316931.28	6088907.83
316953.92	6088809.75
316959.01	6088894.75
316922.14	6088852.05
317037.41	6088921.09
316785.8	6088848.28
316786.37	6088878.25
316807.2	6088824.19
316843.31	6088828.59
316858.06	6088939.3
316844.41	6088792.21
316908.28	6088782.19
316855.3	6088838.04
316911.2	6088794.79
316961.17	6088909.44
316962.8	6088954.53
316997.61	6088897.42
316808.14	6088778.16
316809.5	6088832
316839.27	6088821.51
316895.12	6088870.14
316968.19	6088944.09
316813.36	6088834.3
316849.13	6088832.92
316870.48	6088722.38
316875.58	6088824.8
316895.53	6088894.9
316782.92	6088855.65
316989.22	6088817.68
316817.27	6088923.82
316857.6	6088930.75
316923.75	6088929.21
316989.14	6088812.91
317002.39	6088832.15
317041.11	6088927.15
316834.67	6088757.17
316889.38	6088888.56
316965.22	6088902.42
317019.13	6088814.07
316872.54	6088795.56
316911.28	6088804.44
316924.41	6088874.4
316944.26	6088770.16
316966.93	6088863.06
316987.18	6088819.64
316982.81	6088811.12
316813.69	6088840.52
316834.2	6088740.18
316777.85	6088890.17
317025.1	6088811.2
317039.24	6088840
316857.09	6088906.88
316948.34	6088739.39
316807.26	6088740.74
316836.81	6088830.67
316822.69	6088876.77
316879.35	6088733.33
316908.9	6088809.72
316908.26	6088787.74
316958.46	6088867.88
316777.71	6088888.06
317017.2	6088805.71
317037.37	6088923.31
317023.29	6088743.25
316907.86	6088771.31
316924.78	6088887.61
316953.58	6088790.32
316816.97	6088893.74
316837.22	6088747.79
316978.57	6088724.58
316851.77	6088935.51
316946.79	6088771.1
316964.98	6088882.88
316852.24	6088948.62
316888.19	6088844.26
316909.25	6088738.6
316926.34	6088949.57
316962.73	6088957.85
317031.57	6088913.09
316921.91	6088849.6
316923.14	6088838.53
316822	6088843.47
317030.15	6088862.35
316890.83	6088960.17
316822.21	6088949.11
316800.75	6088730.07
316818.48	6088962.91
316994.48	6088872.39
316982.15	6088785.13
316806.41	6088715.75
316834.82	6088772.04
317023.73	6088761.79
316881.71	6088827.7
316889.33	6088891.11
316922.9	6088890.68
316930.18	6088858.87
316808.1	6088780.15
316808.78	6088804.91
316808.98	6088817.34
316836.62	6088822.35
316845.55	6088825.64
316931.21	6088911.05
316799.53	6088763.11
316798.33	6088715.03
316818.34	6088960.91
316842.41	6088805.82
316987.23	6088745.73
317024.38	6088824.17
316845.25	6088822.85
316852.37	6088875.16
316858.69	6088877.39
316886.74	6088879.63
316986.15	6088781
316817.12	6088904.29
316836.76	6088824.35
316914.82	6088809.51
316822.45	6088870.66
317031.83	6088927.3
317023.91	6088766.79
316786.88	6088893.13
316820.16	6088866.95
316834.77	6088765.71
316800.06	6088786.42
316894.06	6088944.47
316888.26	6088849.81
316906.88	6088721.35
316946.08	6088747.78
316980.08	6088788.64
316858.47	6088865.85
316875.41	6088810.93
316914.86	6088820.83
316804.86	6088729.37
316836.66	6088820.35
316845.14	6088814.53
316909.06	6088815.27
316929.79	6088842.55
316814.98	6088902.14
317039.2	6088850.88
316850.07	6088876.44
316816	6088848
316980.12	6088782.21
316915.22	6088731.62
317016.76	6088715.93
316834.29	6088744.4
316891.08	6088957.17
316909.3	6088731.94
316808.93	6088815.35
316924.91	6088894.28
316961.75	6088925.54
316843.84	6088766.67
316843.94	6088775.11
316890.77	6088954.39
316895.24	6088886.46
316931.54	6088917.49
317018.41	6088782.21
316835.49	6088797.13
316911.35	6088801.12
316959.43	6088838.16
316822.13	6088953
316852.2	6088950.61
316895.56	6088897.56
317018.37	6088779.66
316814.07	6088857.62
316802.14	6088782.58
316821.53	6088835.02
316822.98	6088889.21
316948.07	6088725.85
316806.32	6088791.43
316822.62	6088862.34
316958.71	6088878.1
316994.33	6088866.06
316994.22	6088862.73
316819.48	6088837.76
316912.69	6088712.92
316807.85	6088769.94
316844.29	6088789.21
317002.34	6088829.93
316892.3	6088888.17
316881.2	6088816.93
316928.4	6088866.16
316801.57	6088765.93
316820.21	6088868.95
316840.58	6088725.88
316860.05	6088931.02
316981.09	6088824.17
316981.71	6088762.38
317039.42	6088853.44
316807.37	6088749.06
316807.72	6088767.72
316823.12	6088891.21
316842.16	6088795.49
316841.24	6088751.42
316844.07	6088777.89
316889.61	6088899.44
316978.4	6088715.04
316982.75	6088814.22
317039.5	6088858.88
316851.76	6088846.85
316996.17	6088847.01
317031.88	6088924.86
317029.54	6088847.69
316801.04	6088747.05
316835.54	6088794.91
316910.89	6088788.12
317023.23	6088813.38
316799.28	6088744.24
316986.79	6088794
316817.26	6088902.18
316858.04	6088837.43
316807.33	6088751.06
316958.39	6088871.43
316964.85	6088889.32
316836.2	6088815.9
316886.34	6088876.85
316968.07	6088927.89
316995.82	6088927.12
317021.79	6088767.85
316786.18	6088865.38
316786.8	6088897.35
316809.4	6088827.9
316809.54	6088829.9
316841.68	6088774.4
316929.11	6088889.15
316947.04	6088781.09
316778.16	6088910.71
317041.59	6088948.25
316815.53	6088839.45
316930.42	6088878.41
316953.77	6088803.42
